[2019-04-16 18:42:43.357091] Update: 156 / 1000, Frames: 392500, Success: 0.906, PL: -0.036, VL: 9.683, Ent: -0.401, SAMPLES: 38.0
[2019-04-16 18:43:21.929794] Update: 157 / 1000, Frames: 395000, Success: 0.925, PL: -0.059, VL: 5.880, Ent: -0.406, SAMPLES: 17.0
[2019-04-16 18:43:59.946121] Update: 158 / 1000, Frames: 397500, Success: 0.906, PL: -0.028, VL: 7.226, Ent: -0.412, SAMPLES: 41.0
[2019-04-16 18:44:37.801076] Update: 159 / 1000, Frames: 400000, Success: 0.913, PL: -0.021, VL: 5.327, Ent: -0.420, SAMPLES: 40.0
[2019-04-16 18:45:15.878893] Update: 160 / 1000, Frames: 402500, Success: 0.944, PL: 0.028, VL: 11.644, Ent: -0.423, SAMPLES: 35.0
[2019-04-16 18:45:53.781317] Update: 161 / 1000, Frames: 405000, Success: 0.938, PL: -0.042, VL: 9.933, Ent: -0.426, SAMPLES: 39.0
[2019-04-16 18:46:31.761404] Update: 162 / 1000, Frames: 407500, Success: 0.913, PL: -0.046, VL: 6.140, Ent: -0.432, SAMPLES: 14.0
[2019-04-16 18:47:09.481682] Update: 163 / 1000, Frames: 410000, Success: 0.906, PL: -0.056, VL: 11.944, Ent: -0.439, SAMPLES: 37.0
[2019-04-16 18:47:46.935848] Update: 164 / 1000, Frames: 412500, Success: 0.956, PL: -0.038, VL: 4.862, Ent: -0.443, SAMPLES: 24.0
[2019-04-16 18:48:24.007736] Update: 165 / 1000, Frames: 415000, Success: 0.938, PL: -0.025, VL: 10.376, Ent: -0.446, SAMPLES: 27.0
[2019-04-16 18:49:01.696010] Update: 166 / 1000, Frames: 417500, Success: 0.962, PL: -0.017, VL: 7.816, Ent: -0.451, SAMPLES: 30.0
[2019-04-16 18:49:39.823962] Update: 167 / 1000, Frames: 420000, Success: 0.938, PL: -0.063, VL: 11.948, Ent: -0.454, SAMPLES: 28.0
[2019-04-16 18:50:17.826848] Update: 168 / 1000, Frames: 422500, Success: 0.944, PL: -0.043, VL: 12.478, Ent: -0.458, SAMPLES: 40.0
[2019-04-16 18:50:55.235610] Update: 169 / 1000, Frames: 425000, Success: 0.919, PL: -0.048, VL: 11.829, Ent: -0.462, SAMPLES: 34.0
[2019-04-16 18:51:33.198072] Update: 170 / 1000, Frames: 427500, Success: 0.944, PL: -0.048, VL: 4.121, Ent: -0.463, SAMPLES: 32.0
[2019-04-16 18:52:11.095137] Update: 171 / 1000, Frames: 430000, Success: 0.938, PL: -0.028, VL: 9.627, Ent: -0.466, SAMPLES: 43.0
